params,mean_rmse,std_rmse,scores
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",39.720488992479034,0.9535615716759632,[41.55178676 39.73311338 39.20316222 39.20724597 38.90713662]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",39.720488992479034,0.9535615716759632,[41.55178676 39.73311338 39.20316222 39.20724597 38.90713662]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",39.720488992479034,0.9535615716759632,[41.55178676 39.73311338 39.20316222 39.20724597 38.90713662]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",32.06480625162881,0.7771314869996534,[33.42059951 32.1451326  32.07457298 31.08725553 31.59647063]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",32.06480625162881,0.7771314869996534,[33.42059951 32.1451326  32.07457298 31.08725553 31.59647063]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",32.06480625162881,0.7771314869996534,[33.42059951 32.1451326  32.07457298 31.08725553 31.59647063]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.715024881187173,0.6964554439736932,[30.82180584 29.5453353  30.07008714 28.74445419 29.39344193]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.715024881187173,0.6964554439736932,[30.82180584 29.5453353  30.07008714 28.74445419 29.39344193]
"{'learning_rate': 0.1, 'max_depth': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.715024881187173,0.6964554439736932,[30.82180584 29.5453353  30.07008714 28.74445419 29.39344193]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.560635388512814,0.6756498128395337,[30.68548669 29.34203745 29.88987101 29.16405287 28.72172893]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.560635388512814,0.6756498128395337,[30.68548669 29.34203745 29.88987101 29.16405287 28.72172893]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.560635388512814,0.6756498128395337,[30.68548669 29.34203745 29.88987101 29.16405287 28.72172893]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.811874649471815,0.4144501681154241,[26.12947623 25.79538375 26.39871321 25.46561278 25.27018728]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.81186779182743,0.414444913156875,[26.12944194 25.79538375 26.39871321 25.46561278 25.27018728]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.81186779182743,0.414444913156875,[26.12944194 25.79538375 26.39871321 25.46561278 25.27018728]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.517192072823285,0.4250490237123921,[24.6199408  24.49359506 25.25499564 24.19284876 24.0245801 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.517186961497696,0.4250477882532222,[24.61991524 24.49359506 25.25499564 24.19284876 24.0245801 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.517186961497696,0.4250477882532222,[24.61991524 24.49359506 25.25499564 24.19284876 24.0245801 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.170614912510814,0.6508808209383862,[29.94264487 28.69002923 29.92303315 28.9489158  28.34845151]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.170614912510814,0.6508808209383862,[29.94264487 28.69002923 29.92303315 28.9489158  28.34845151]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.170614912510814,0.6508808209383862,[29.94264487 28.69002923 29.92303315 28.9489158  28.34845151]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.704231790855925,0.5336358973031673,[26.25042028 25.29028815 26.45522841 25.25514467 25.27007744]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.704230189003432,0.5336371398751397,[26.25042028 25.29028014 26.45522841 25.25514467 25.27007744]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.704230189003432,0.5336371398751397,[26.25042028 25.29028014 26.45522841 25.25514467 25.27007744]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.45175367523454,0.5060576647281617,[24.91545048 24.06661585 25.20356229 23.97675956 24.09638019]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.45175291664946,0.5060582420552369,[24.91545048 24.06661206 25.20356229 23.97675956 24.09638019]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.45175291664946,0.5060582420552369,[24.91545048 24.06661206 25.20356229 23.97675956 24.09638019]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.979520823136504,0.5143108397146894,[29.53525708 28.66414062 29.659793   28.40147326 28.63694015]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.979520823136504,0.5143108397146894,[29.53525708 28.66414062 29.659793   28.40147326 28.63694015]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.979520823136504,0.5143108397146894,[29.53525708 28.66414062 29.659793   28.40147326 28.63694015]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.625820680842907,0.4530103221775249,[25.94609353 25.17673329 26.35351624 25.24585838 25.40690196]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.625820680842907,0.4530103221775249,[25.94609353 25.17673329 26.35351624 25.24585838 25.40690196]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.625820680842907,0.4530103221775249,[25.94609353 25.17673329 26.35351624 25.24585838 25.40690196]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.39454047557492,0.4446765907235743,[24.59045549 23.97055682 25.16798207 24.01319444 24.23051356]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.39454047557492,0.4446765907235743,[24.59045549 23.97055682 25.16798207 24.01319444 24.23051356]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.7, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.394540710669133,0.4446763891115372,[24.59045549 23.97055682 25.16798207 24.01319562 24.23051356]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.282704581688506,0.3237523236477177,[29.63320293 29.22136197 29.62854467 29.1604637  28.76994964]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.282704581688506,0.3237523236477177,[29.63320293 29.22136197 29.62854467 29.1604637  28.76994964]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.282704581688506,0.3237523236477177,[29.63320293 29.22136197 29.62854467 29.1604637  28.76994964]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.70257277736738,0.38131085532679404,[25.8150441  25.72505054 26.34358683 25.34522122 25.28396121]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.70257277736738,0.38131085532679404,[25.8150441  25.72505054 26.34358683 25.34522122 25.28396121]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.70257274123572,0.3813108531968885,[25.8150441  25.72505036 26.34358683 25.34522122 25.28396121]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.368955499368525,0.36871568316937015,[24.39516525 24.34563572 25.0400067  24.05562217 24.00834766]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.368957120370418,0.3687143056591533,[24.39516525 24.34563572 25.0400067  24.05563027 24.00834766]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.36895705359771,0.36871430988259113,[24.39516525 24.34563539 25.0400067  24.05563027 24.00834766]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.088599374147424,0.5979027481010251,[30.14573355 28.67356661 29.33352116 28.79385244 28.49632311]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.088599374147424,0.5979027481010251,[30.14573355 28.67356661 29.33352116 28.79385244 28.49632311]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.088599374147424,0.5979027481010251,[30.14573355 28.67356661 29.33352116 28.79385244 28.49632311]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.63645900691133,0.3415898632368479,[26.0500388  25.43091763 26.04717679 25.25635623 25.39780558]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.63645900691133,0.3415898632368479,[26.0500388  25.43091763 26.04717679 25.25635623 25.39780558]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.63645900691133,0.3415898632368479,[26.0500388  25.43091763 26.04717679 25.25635623 25.39780558]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.399630393984275,0.3457279007609058,[24.65691581 24.19874894 24.94501753 24.01946827 24.17800143]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.399630393984275,0.3457279007609058,[24.65691581 24.19874894 24.94501753 24.01946827 24.17800143]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.399630393984275,0.3457279007609058,[24.65691581 24.19874894 24.94501753 24.01946827 24.17800143]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.90466179628611,0.5321530903589444,[29.53338267 28.62849919 29.56238829 28.42632465 28.37271418]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.90466179628611,0.5321530903589444,[29.53338267 28.62849919 29.56238829 28.42632465 28.37271418]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.90466179628611,0.5321530903589444,[29.53338267 28.62849919 29.56238829 28.42632465 28.37271418]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.611446320390616,0.3831638628885937,[25.67170705 25.37842675 26.33545176 25.33243399 25.33921206]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.611446320390616,0.3831638628885937,[25.67170705 25.37842675 26.33545176 25.33243399 25.33921206]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.61144632009545,0.3831638630680973,[25.67170705 25.37842674 26.33545176 25.33243399 25.33921206]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.382555819133625,0.35985448139128884,[24.4025917  24.12889425 25.07307697 24.1264096  24.18180657]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.382555819133625,0.35985448139128884,[24.4025917  24.12889425 25.07307697 24.1264096  24.18180657]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.382555820101324,0.35985448070915704,[24.4025917  24.12889426 25.07307697 24.1264096  24.18180657]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.519431084019914,0.5583830368396192,[30.16372768 29.27354903 30.0200166  29.53290816 28.60695395]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.519431084019914,0.5583830368396192,[30.16372768 29.27354903 30.0200166  29.53290816 28.60695395]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.519431084019914,0.5583830368396192,[30.16372768 29.27354903 30.0200166  29.53290816 28.60695395]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.75851839583201,0.38697511654990985,[26.11551282 25.52530388 26.30992931 25.55305807 25.2887879 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.75851839583201,0.38697511654990985,[26.11551282 25.52530388 26.30992931 25.55305807 25.2887879 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.75851839583201,0.38697511654990985,[26.11551282 25.52530388 26.30992931 25.55305807 25.2887879 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.466098847613416,0.3436992667538118,[24.5838546  24.33360876 25.07308551 24.2577556  24.08218977]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.466098847613416,0.3436992667538118,[24.5838546  24.33360876 25.07308551 24.2577556  24.08218977]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.466098847613416,0.3436992667538118,[24.5838546  24.33360876 25.07308551 24.2577556  24.08218977]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.257320728616293,0.3906312638230184,[29.36786132 29.28498396 29.86415558 28.65655854 29.11304425]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.257320728616293,0.3906312638230184,[29.36786132 29.28498396 29.86415558 28.65655854 29.11304425]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",29.257320728616293,0.3906312638230184,[29.36786132 29.28498396 29.86415558 28.65655854 29.11304425]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.7129278467683,0.36055648330279316,[25.92172927 25.62003362 26.2933327  25.26864041 25.46090324]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.7129278467683,0.36055648330279316,[25.92172927 25.62003362 26.2933327  25.26864041 25.46090324]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.7129278467683,0.36055648330279316,[25.92172927 25.62003362 26.2933327  25.26864041 25.46090324]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.45872720931173,0.3587078209506661,[24.61604357 24.34301983 25.06784795 24.02737366 24.23935103]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.45872720931173,0.3587078209506661,[24.61604357 24.34301983 25.06784795 24.02737366 24.23935103]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.8, 'n_estimators': 300, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.45872720931173,0.3587078209506661,[24.61604357 24.34301983 25.06784795 24.02737366 24.23935103]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.874714545384382,0.3309349564980617,[28.93818906 28.7292076  29.48492065 28.68326801 28.5379874 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.874714545384382,0.3309349564980617,[28.93818906 28.7292076  29.48492065 28.68326801 28.5379874 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 100, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",28.874714545384382,0.3309349564980617,[28.93818906 28.7292076  29.48492065 28.68326801 28.5379874 ]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.564500439867754,0.40778703281778883,[25.63721569 25.43588901 26.30999723 25.13002589 25.30937438]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.564500439867754,0.40778703281778883,[25.63721569 25.43588901 26.30999723 25.13002589 25.30937438]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 200, 'gamma': 0.2, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",25.564500439867754,0.40778703281778883,[25.63721569 25.43588901 26.30999723 25.13002589 25.30937438]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.343752222768327,0.38263104500531747,[24.44167703 24.16678767 25.03214404 23.91340084 24.16475153]
"{'learning_rate': 0.1, 'max_depth': 5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'n_estimators': 300, 'gamma': 0.1, 'objective': 'reg:squarederror', 'random_state': 42, 'n_jobs': -1}",24.343752620363034,0.38263059782462383,[24.44167703 24.16678767 25.03214404 23.91340283 24.16475153]
